Time;Survival;Time;Time;Survival;Time,Survival
130.198.915.009.042;0.766283530028109;1.30198915009042;1.30198915009042;0.766283530028109;1.30198915009042,0.766283530028109
147.558.770.343.581;0.762452112487586;1.47558770343581;1.47558770343581;0.762452112487586;1.47558770343581,0.762452112487586
147.558.770.343.581;0.756704986176802;1.47558770343581;1.47558770343581;0.756704986176802;1.47558770343581,0.756704986176802
147.558.770.343.581;0.750957859866017;1.47558770343581;1.47558770343581;0.750957859866017;1.47558770343581,0.750957859866017
147.558.770.343.581;0.747126442325495;1.47558770343581;1.47558770343581;0.747126442325495;1.47558770343581,0.747126442325495
147.558.770.343.581;0.739463607244449;1.47558770343581;1.47558770343581;0.739463607244449;1.47558770343581,0.739463607244449
147.558.770.343.581;0.729885063393142;1.47558770343581;1.47558770343581;0.729885063393142;1.47558770343581,0.729885063393142
15.623.869.801.085;0.726053645852619;1.5623869801085;1.5623869801085;0.726053645852619;1.5623869801085,0.726053645852619
173.598.553.345.389;0.724137937082358;1.73598553345389;1.73598553345389;0.724137937082358;1.73598553345389,0.724137937082358
173.598.553.345.389;0.714559393231051;1.73598553345389;1.73598553345389;0.714559393231051;1.73598553345389,0.714559393231051
173.598.553.345.389;0.704980849379744;1.73598553345389;1.73598553345389;0.704980849379744;1.73598553345389,0.704980849379744
173.598.553.345.389;0.69923372306896;1.73598553345389;1.73598553345389;0.69923372306896;1.73598553345389,0.69923372306896
173.598.553.345.389;0.691570887987914;1.73598553345389;1.73598553345389;0.691570887987914;1.73598553345389,0.691570887987914
173.598.553.345.389;0.68582376167713;1.73598553345389;1.73598553345389;0.68582376167713;1.73598553345389,0.68582376167713
173.598.553.345.389;0.681992344136607;1.73598553345389;1.73598553345389;0.681992344136607;1.73598553345389,0.681992344136607
182.278.481.012.658;0.680076635366345;1.82278481012658;1.82278481012658;0.680076635366345;1.82278481012658,0.680076635366345
182.278.481.012.658;0.670498091515038;1.82278481012658;1.82278481012658;0.670498091515038;1.82278481012658,0.670498091515038
182.278.481.012.658;0.660919547663731;1.82278481012658;1.82278481012658;0.660919547663731;1.82278481012658,0.660919547663731
199.638.336.347.197;0.653256712582686;1.99638336347197;1.99638336347197;0.653256712582686;1.99638336347197,0.653256712582686
208.318.264.014.467;0.649425295042163;2.08318264014467;2.08318264014467;0.649425295042163;2.08318264014467,0.649425295042163
208.318.264.014.467;0.643678168731379;2.08318264014467;2.08318264014467;0.643678168731379;2.08318264014467,0.643678168731379
208.318.264.014.467;0.636015333650333;2.08318264014467;2.08318264014467;0.636015333650333;2.08318264014467,0.636015333650333
208.318.264.014.467;0.626436789799026;2.08318264014467;2.08318264014467;0.626436789799026;2.08318264014467,0.626436789799026
208.318.264.014.467;0.616858245947719;2.08318264014467;2.08318264014467;0.616858245947719;2.08318264014467,0.616858245947719
225.678.119.349.006;0.609195410866674;2.25678119349006;2.25678119349006;0.609195410866674;2.25678119349006,0.609195410866674
234.358.047.016.275;0.607279702096412;2.34358047016275;2.34358047016275;0.607279702096412;2.34358047016275,0.607279702096412
234.358.047.016.275;0.599616867015366;2.34358047016275;2.34358047016275;0.599616867015366;2.34358047016275,0.599616867015366
234.358.047.016.275;0.590038323164059;2.34358047016275;2.34358047016275;0.590038323164059;2.34358047016275,0.590038323164059
234.358.047.016.275;0.582375488083014;2.34358047016275;2.34358047016275;0.582375488083014;2.34358047016275,0.582375488083014
234.358.047.016.275;0.574712653001968;2.34358047016275;2.34358047016275;0.574712653001968;2.34358047016275,0.574712653001968
234.358.047.016.275;0.567049817920923;2.34358047016275;2.34358047016275;0.567049817920923;2.34358047016275,0.567049817920923
251.717.902.350.814;0.5632184003804;2.51717902350814;2.51717902350814;0.5632184003804;2.51717902350814,0.5632184003804
251.717.902.350.814;0.555555565299354;2.51717902350814;2.51717902350814;0.555555565299354;2.51717902350814,0.555555565299354
260.397.830.018.083;0.545977021448047;2.60397830018083;2.60397830018083;0.545977021448047;2.60397830018083,0.545977021448047
269.077.757.685.353;0.538314186367002;2.69077757685353;2.69077757685353;0.538314186367002;2.69077757685353,0.538314186367002
277.757.685.352.622;0.534482768826479;2.77757685352622;2.77757685352622;0.534482768826479;2.77757685352622,0.534482768826479
286.437.613.019.892;0.526819933745433;2.86437613019892;2.86437613019892;0.526819933745433;2.86437613019892,0.526819933745433
286.437.613.019.892;0.521072807434649;2.86437613019892;2.86437613019892;0.521072807434649;2.86437613019892,0.521072807434649
295.117.540.687.161;0.519157098664387;2.95117540687161;2.95117540687161;0.519157098664387;2.95117540687161,0.519157098664387
295.117.540.687.161;0.513409972353603;2.95117540687161;2.95117540687161;0.513409972353603;2.95117540687161,0.513409972353603
295.117.540.687.161;0.507662846042819;2.95117540687161;2.95117540687161;0.507662846042819;2.95117540687161,0.507662846042819
303.797.468.354.431;0.501915719732035;3.03797468354431;3.03797468354431;0.501915719732035;3.03797468354431,0.501915719732035
329.837.251.356.239;0.500000010961773;3.29837251356239;3.29837251356239;0.500000010961773;3.29837251356239,0.500000010961773
329.837.251.356.239;0.490421467110466;3.29837251356239;3.29837251356239;0.490421467110466;3.29837251356239,0.490421467110466
329.837.251.356.239;0.484674340799682;3.29837251356239;3.29837251356239;0.484674340799682;3.29837251356239,0.484674340799682
329.837.251.356.239;0.475095796948375;3.29837251356239;3.29837251356239;0.475095796948375;3.29837251356239,0.475095796948375
347.197.106.690.778;0.471264379407852;3.47197106690778;3.47197106690778;0.471264379407852;3.47197106690778,0.471264379407852
355.877.034.358.047;0.46743296186733;3.55877034358047;3.55877034358047;0.46743296186733;3.55877034358047,0.46743296186733
381.916.817.359.856;0.463601544326807;3.81916817359856;3.81916817359856;0.463601544326807;3.81916817359856,0.463601544326807
381.916.817.359.856;0.455938709245761;3.81916817359856;3.81916817359856;0.455938709245761;3.81916817359856,0.455938709245761
381.916.817.359.856;0.450191582934977;3.81916817359856;3.81916817359856;0.450191582934977;3.81916817359856,0.450191582934977
381.916.817.359.856;0.444444456624193;3.81916817359856;3.81916817359856;0.444444456624193;3.81916817359856,0.444444456624193
390.596.745.027.125;0.438697330313408;3.90596745027125;3.90596745027125;0.438697330313408;3.90596745027125,0.438697330313408
399.276.672.694.394;0.432950204002624;3.99276672694394;3.99276672694394;0.432950204002624;3.99276672694394,0.432950204002624
416.636.528.028.933;0.431034495232363;4.16636528028933;4.16636528028933;0.431034495232363;4.16636528028933,0.431034495232363
416.636.528.028.933;0.423371660151317;4.16636528028933;4.16636528028933;0.423371660151317;4.16636528028933,0.423371660151317
416.636.528.028.933;0.419540242610794;4.16636528028933;4.16636528028933;0.419540242610794;4.16636528028933,0.419540242610794
425.316.455.696.203;0.41379311630001;4.25316455696203;4.25316455696203;0.41379311630001;4.25316455696203,0.41379311630001
425.316.455.696.203;0.406130281218965;4.25316455696203;4.25316455696203;0.406130281218965;4.25316455696203,0.406130281218965
43.399.631.714.088;0.406130281218965;4.3399631714088;4.3399631714088;0.406130281218965;4.3399631714088,0.406130281218965
43.399.631.714.088;0.406130281218965;4.3399631714088;4.3399631714088;0.406130281218965;4.3399631714088,0.406130281218965
43.399.631.714.088;0.406130281218965;4.3399631714088;4.3399631714088;0.406130281218965;4.3399631714088,0.406130281218965
43.399.631.714.088;0.402298929449083;4.3399631714088;4.3399631714088;0.402298929449083;4.3399631714088,0.402298929449083
451.356.172.475.418;0.39846751190856;4.51356172475418;4.51356172475418;0.39846751190856;4.51356172475418,0.39846751190856
451.356.172.475.418;0.396551803138299;4.51356172475418;4.51356172475418;0.396551803138299;4.51356172475418,0.396551803138299
460.036.100.142.688;0.394636094368037;4.60036100142688;4.60036100142688;0.394636094368037;4.60036100142688,0.394636094368037
468.716.027.809.957;0.388888968057253;4.68716027809957;4.68716027809957;0.388888968057253;4.68716027809957,0.388888968057253
468.716.027.809.957;0.381226132976207;4.68716027809957;4.68716027809957;0.381226132976207;4.68716027809957,0.381226132976207
468.716.027.809.957;0.375479006665423;4.68716027809957;4.68716027809957;0.375479006665423;4.68716027809957,0.375479006665423
486.075.883.144.496;0.373563297895162;4.86075883144496;4.86075883144496;0.373563297895162;4.86075883144496,0.373563297895162
486.075.883.144.496;0.367816171584378;4.86075883144496;4.86075883144496;0.367816171584378;4.86075883144496,0.367816171584378
494.755.810.811.766;0.362069045273593;4.94755810811766;4.94755810811766;0.362069045273593;4.94755810811766,0.362069045273593
494.755.810.811.766;0.356321918962809;4.94755810811766;4.94755810811766;0.356321918962809;4.94755810811766,0.356321918962809
512.115.666.146.304;0.352490501422286;5.12115666146304;5.12115666146304;0.352490501422286;5.12115666146304,0.352490501422286
520.795.593.813.574;0.344827666341241;5.20795593813574;5.20795593813574;0.344827666341241;5.20795593813574,0.344827666341241
529.475.521.480.843;0.340996248800718;5.29475521480843;5.29475521480843;0.340996248800718;5.29475521480843,0.340996248800718
538.155.449.148.113;0.335249122489934;5.38155449148113;5.38155449148113;0.335249122489934;5.38155449148113,0.335249122489934
546.835.376.815.382;0.331417704949411;5.46835376815382;5.46835376815382;0.331417704949411;5.46835376815382,0.331417704949411
555.515.304.482.652;0.323754869868365;5.55515304482652;5.55515304482652;0.323754869868365;5.55515304482652,0.323754869868365
564.195.232.149.921;0.318007743557581;5.64195232149921;5.64195232149921;0.318007743557581;5.64195232149921,0.318007743557581
58.155.508.748.446;0.314176326017058;5.8155508748446;5.8155508748446;0.314176326017058;5.8155508748446,0.314176326017058
598.914.942.818.999;0.310344908476535;5.98914942818999;5.98914942818999;0.310344908476535;5.98914942818999,0.310344908476535
598.914.942.818.999;0.30268207339549;5.98914942818999;5.98914942818999;0.30268207339549;5.98914942818999,0.30268207339549
607.594.870.486.268;0.293103529544183;6.07594870486268;6.07594870486268;0.293103529544183;6.07594870486268,0.293103529544183
633.634.653.488.077;0.291187820773921;6.33634653488077;6.33634653488077;0.291187820773921;6.33634653488077,0.291187820773921
633.634.653.488.077;0.287356403233399;6.33634653488077;6.33634653488077;0.287356403233399;6.33634653488077,0.287356403233399
642.314.581.155.346;0.283524985692876;6.42314581155346;6.42314581155346;0.283524985692876;6.42314581155346,0.283524985692876
659.674.436.489.885;0.279693568152353;6.59674436489885;6.59674436489885;0.279693568152353;6.59674436489885,0.279693568152353
659.674.436.489.885;0.27586215061183;6.59674436489885;6.59674436489885;0.27586215061183;6.59674436489885,0.27586215061183
659.674.436.489.885;0.272030733071307;6.59674436489885;6.59674436489885;0.272030733071307;6.59674436489885,0.272030733071307
668.354.364.157.154;0.264367897990262;6.68354364157154;6.68354364157154;0.264367897990262;6.68354364157154,0.264367897990262
677.034.291.824.424;0.256705062909216;6.77034291824424;6.77034291824424;0.256705062909216;6.77034291824424,0.256705062909216
694.394.147.158.963;0.252873645368693;6.94394147158963;6.94394147158963;0.252873645368693;6.94394147158963,0.252873645368693
694.394.147.158.963;0.24904222782817;6.94394147158963;6.94394147158963;0.24904222782817;6.94394147158963,0.24904222782817
720.433.930.160.771;0.247126519057909;7.20433930160771;7.20433930160771;0.247126519057909;7.20433930160771,0.247126519057909
755.153.640.829.849;0.245210810287648;7.55153640829849;7.55153640829849;0.245210810287648;7.55153640829849,0.245210810287648
755.153.640.829.849;0.239463683976863;7.55153640829849;7.55153640829849;0.239463683976863;7.55153640829849,0.239463683976863
763.833.568.497.118;0.231800848895818;7.63833568497118;7.63833568497118;0.231800848895818;7.63833568497118,0.231800848895818
798.553.279.166.196;0.231800848895818;7.98553279166196;7.98553279166196;0.231800848895818;7.98553279166196,0.231800848895818
824.593.062.168.004;0.226053722585034;8.24593062168004;8.24593062168004;0.226053722585034;8.24593062168004,0.226053722585034
833.272.989.835.274;0.220306596274249;8.33272989835274;8.33272989835274;0.220306596274249;8.33272989835274,0.220306596274249
850.632.845.169.813;0.212643761193204;8.50632845169813;8.50632845169813;0.212643761193204;8.50632845169813,0.212643761193204
859.312.772.837.082;0.210728052422942;8.59312772837082;8.59312772837082;0.210728052422942;8.59312772837082,0.210728052422942
876.672.628.171.621;0.204980926112158;8.76672628171621;8.76672628171621;0.204980926112158;8.76672628171621,0.204980926112158
88.535.255.583.889;0.197318091031112;8.8535255583889;8.8535255583889;0.197318091031112;8.8535255583889,0.197318091031112
90.271.241.117.343;0.19348667349059;9.0271241117343;9.0271241117343;0.19348667349059;9.0271241117343,0.19348667349059
928.752.194.175.237;0.191570964720328;9.28752194175237;9.28752194175237;0.191570964720328;9.28752194175237,0.191570964720328
972.151.832.511.585;0.191570964720328;9.72151832511585;9.72151832511585;0.191570964720328;9.72151832511585,0.191570964720328
989.511.687.846.124;0.187739547179805;9.89511687846124;9.89511687846124;0.187739547179805;9.89511687846124,0.187739547179805
998.191.615.513.393;0.181992420869021;9.98191615513393;9.98191615513393;0.181992420869021;9.98191615513393,0.181992420869021
10.242.313.985.152;0.178161003328498;10.242313985152;10.242313985152;0.178161003328498;10.242313985152,0.178161003328498
104.159.125.384.974;0.172413877017714;10.4159125384974;10.4159125384974;0.172413877017714;10.4159125384974,0.172413877017714
106.763.103.685.155;0.168582459477191;10.6763103685155;10.6763103685155;0.168582459477191;10.6763103685155,0.168582459477191
106.763.103.685.155;0.162835333166407;10.6763103685155;10.6763103685155;0.162835333166407;10.6763103685155,0.162835333166407
107.631.096.451.882;0.157088206855623;10.7631096451882;10.7631096451882;0.157088206855623;10.7631096451882,0.157088206855623
111.971.060.285.517;0.157088206855623;11.1971060285517;11.1971060285517;0.157088206855623;11.1971060285517,0.157088206855623
11.370.704.581.897;0.1532567893151;11.370704581897;11.370704581897;0.1532567893151;11.370704581897,0.1532567893151
11.370.704.581.897;0.149425371774577;11.370704581897;11.370704581897;0.149425371774577;11.370704581897,0.149425371774577
114.575.038.585.697;0.143678245463793;11.4575038585697;11.4575038585697;0.143678245463793;11.4575038585697,0.143678245463793
117.179.016.885.878;0.143678245463793;11.7179016885878;11.7179016885878;0.143678245463793;11.7179016885878,0.143678245463793
119.782.995.186.059;0.143678245463793;11.9782995186059;11.9782995186059;0.143678245463793;11.9782995186059,0.143678245463793
12.238.697.348.624;0.141762536693532;12.238697348624;12.238697348624;0.141762536693532;12.238697348624,0.141762536693532
125.858.944.553.148;0.141762536693532;12.5858944553148;12.5858944553148;0.141762536693532;12.5858944553148,0.141762536693532
126.726.937.319.875;0.134099701612486;12.6726937319875;12.6726937319875;0.134099701612486;12.6726937319875,0.134099701612486
127.594.930.086.602;0.128352575301702;12.7594930086602;12.7594930086602;0.128352575301702;12.7594930086602,0.128352575301702
130.198.908.386.782;0.128352575301702;13.0198908386782;13.0198908386782;0.128352575301702;13.0198908386782,0.128352575301702
13.367.087.945.369;0.126436866531441;13.367087945369;13.367087945369;0.126436866531441;13.367087945369,0.126436866531441
13.367.087.945.369;0.120689740220656;13.367087945369;13.367087945369;0.120689740220656;13.367087945369,0.120689740220656
135.406.864.987.144;0.118774031450395;13.5406864987144;13.5406864987144;0.118774031450395;13.5406864987144,0.118774031450395
139.746.828.820.779;0.116858322680133;13.9746828820779;13.9746828820779;0.116858322680133;13.9746828820779,0.116858322680133
14.235.080.712.096;0.116858322680133;14.235080712096;14.235080712096;0.116858322680133;14.235080712096,0.116858322680133
14.495.478.542.114;0.114942613909872;14.495478542114;14.495478542114;0.114942613909872;14.495478542114,0.114942613909872
14.495.478.542.114;0.109195487599088;14.495478542114;14.495478542114;0.109195487599088;14.495478542114,0.109195487599088
147.558.763.721.321;0.105364070058565;14.7558763721321;14.7558763721321;0.105364070058565;14.7558763721321,0.105364070058565
149.294.749.254.775;0.105364070058565;14.9294749254775;14.9294749254775;0.105364070058565;14.9294749254775,0.105364070058565
151.030.734.788.229;0.101532652518042;15.1030734788229;15.1030734788229;0.101532652518042;15.1030734788229,0.101532652518042
151.030.734.788.229;0.0957855262072582;15.1030734788229;15.1030734788229;0.0957855262072582;15.1030734788229,0.0957855262072582
15.363.471.308.841;0.0938698174369965;15.363471308841;15.363471308841;0.0938698174369965;15.363471308841,0.0938698174369965
157.974.676.922.045;0.0938698174369965;15.7974676922045;15.7974676922045;0.0938698174369965;15.7974676922045,0.0938698174369965
161.446.647.988.952;0.0919541086667353;16.1446647988952;16.1446647988952;0.0919541086667353;16.1446647988952,0.0919541086667353
164.050.626.289.133;0.0919541086667353;16.4050626289133;16.4050626289133;0.0919541086667353;16.4050626289133,0.0919541086667353
164.050.626.289.133;0.0862069823559508;16.4050626289133;16.4050626289133;0.0862069823559508;16.4050626289133,0.0862069823559508
165.786.611.822.587;0.0862069823559508;16.5786611822587;16.5786611822587;0.0862069823559508;16.5786611822587,0.0862069823559508
165.786.611.822.587;0.0823755648154283;16.5786611822587;16.5786611822587;0.0823755648154283;16.5786611822587,0.0823755648154283
167.522.597.356.041;0.0823755648154283;16.7522597356041;16.7522597356041;0.0823755648154283;16.7522597356041,0.0823755648154283
169.258.582.889.495;0.0804598560451668;16.9258582889495;16.9258582889495;0.0804598560451668;16.9258582889495,0.0804598560451668
172.730.553.956.403;0.0804598560451668;17.2730553956403;17.2730553956403;0.0804598560451668;17.2730553956403,0.0804598560451668
175.334.532.256.583;0.0766284385046438;17.5334532256583;17.5334532256583;0.0766284385046438;17.5334532256583,0.0766284385046438
178.806.503.323.491;0.0766284385046438;17.8806503323491;17.8806503323491;0.0766284385046438;17.8806503323491,0.0766284385046438
182.278.474.390.399;0.0747127297343826;18.2278474390399;18.2278474390399;0.0747127297343826;18.2278474390399,0.0747127297343826
18.488.245.269.058;0.0747127297343826;18.488245269058;18.488245269058;0.0747127297343826;18.488245269058,0.0747127297343826
187.486.430.990.761;0.0747127297343826;18.7486430990761;18.7486430990761;0.0747127297343826;18.7486430990761,0.0747127297343826
189.222.416.524.215;0.0747127297343826;18.9222416524215;18.9222416524215;0.0747127297343826;18.9222416524215,0.0747127297343826
190.958.402.057.668;0.0747127297343826;19.0958402057668;19.0958402057668;0.0747127297343826;19.0958402057668,0.0747127297343826
190.958.402.057.668;0.0727970209641213;19.0958402057668;19.0958402057668;0.0727970209641213;19.0958402057668,0.0727970209641213
193.562.380.357.849;0.0727970209641213;19.3562380357849;19.3562380357849;0.0727970209641213;19.3562380357849,0.0727970209641213
19.616.635.865.803;0.0708813121938596;19.616635865803;19.616635865803;0.0708813121938596;19.616635865803,0.0708813121938596
197.902.344.191.484;0.0708813121938596;19.7902344191484;19.7902344191484;0.0708813121938596;19.7902344191484,0.0708813121938596
200.506.322.491.665;0.0689656034235984;20.0506322491665;20.0506322491665;0.0689656034235984;20.0506322491665,0.0689656034235984
201.374.315.258.392;0.0613027683425527;20.1374315258392;20.1374315258392;0.0613027683425527;20.1374315258392,0.0613027683425527
205.714.279.092.026;0.0613027683425527;20.5714279092026;20.5714279092026;0.0613027683425527;20.5714279092026,0.0613027683425527
208.318.257.392.207;0.0613027683425527;20.8318257392207;20.8318257392207;0.0613027683425527;20.8318257392207,0.0613027683425527
211.790.228.459.115;0.0593870595722914;21.1790228459115;21.1790228459115;0.0593870595722914;21.1790228459115,0.0593870595722914
214.394.206.759.296;0.0574713508020299;21.4394206759296;21.4394206759296;0.0574713508020299;21.4394206759296,0.0574713508020299
216.998.185.059.477;0.0555556420317684;21.6998185059477;21.6998185059477;0.0555556420317684;21.6998185059477,0.0555556420317684
222.206.141.659.838;0.053639933261507;22.2206141659838;22.2206141659838;0.053639933261507;22.2206141659838,0.053639933261507
225.678.112.726.746;0.053639933261507;22.5678112726746;22.5678112726746;0.053639933261507;22.5678112726746,0.053639933261507
229.150.083.793.654;0.053639933261507;22.9150083793654;22.9150083793654;0.053639933261507;22.9150083793654,0.053639933261507
232.622.054.860.562;0.053639933261507;23.2622054860562;23.2622054860562;0.053639933261507;23.2622054860562,0.053639933261507
23.869.800.422.765;0.053639933261507;23.869800422765;23.869800422765;0.053639933261507;23.869800422765,0.053639933261507
240.433.989.761.104;0.0498085157209844;24.0433989761104;24.0433989761104;0.0498085157209844;24.0433989761104,0.0498085157209844
242.169.975.294.558;0.0498085157209844;24.2169975294558;24.2169975294558;0.0498085157209844;24.2169975294558,0.0498085157209844
244.773.953.594.739;0.0459770981804615;24.4773953594739;24.4773953594739;0.0459770981804615;24.4773953594739,0.0459770981804615
246.509.939.128.193;0.0421456806399387;24.6509939128193;24.6509939128193;0.0421456806399387;24.6509939128193,0.0421456806399387
249.981.910.195.101;0.0421456806399387;24.9981910195101;24.9981910195101;0.0421456806399387;24.9981910195101,0.0421456806399387
253.453.881.262.008;0.0421456806399387;25.3453881262008;25.3453881262008;0.0421456806399387;25.3453881262008,0.0421456806399387
256.057.859.562.189;0.0402299718696775;25.6057859562189;25.6057859562189;0.0402299718696775;25.6057859562189,0.0402299718696775
25.866.183.786.237;0.0402299718696775;25.866183786237;25.866183786237;0.0402299718696775;25.866183786237,0.0402299718696775
262.133.808.929.278;0.0402299718696775;26.2133808929278;26.2133808929278;0.0402299718696775;26.2133808929278,0.0402299718696775
266.473.772.762.913;0.0402299718696775;26.6473772762913;26.6473772762913;0.0402299718696775;26.6473772762913,0.0402299718696775
269.077.751.063.093;0.0402299718696775;26.9077751063093;26.9077751063093;0.0402299718696775;26.9077751063093,0.0402299718696775
270.813.736.596.547;0.0402299718696775;27.0813736596547;27.0813736596547;0.0402299718696775;27.0813736596547,0.0402299718696775
272.549.722.130.001;0.034482845558893;27.2549722130001;27.2549722130001;0.034482845558893;27.2549722130001,0.034482845558893
275.153.700.430.182;0.034482845558893;27.5153700430182;27.5153700430182;0.034482845558893;27.5153700430182,0.034482845558893
277.757.678.730.363;0.034482845558893;27.7757678730363;27.7757678730363;0.034482845558893;27.7757678730363,0.034482845558893
280.361.657.030.544;0.034482845558893;28.0361657030544;28.0361657030544;0.034482845558893;28.0361657030544,0.034482845558893
284.701.620.864.178;0.034482845558893;28.4701620864178;28.4701620864178;0.034482845558893;28.4701620864178,0.034482845558893
287.305.599.164.359;0.034482845558893;28.7305599164359;28.7305599164359;0.034482845558893;28.7305599164359,0.034482845558893
28.990.957.746.454;0.034482845558893;28.990957746454;28.990957746454;0.034482845558893;28.990957746454,0.034482845558893
293.381.548.531.448;0.034482845558893;29.3381548531448;29.3381548531448;0.034482845558893;29.3381548531448,0.034482845558893
295.985.526.831.629;0.034482845558893;29.5985526831629;29.5985526831629;0.034482845558893;29.5985526831629,0.034482845558893
300.325.490.665.263;0.034482845558893;30.0325490665263;30.0325490665263;0.034482845558893;30.0325490665263,0.034482845558893
303.797.461.732.171;0.034482845558893;30.3797461732171;30.3797461732171;0.034482845558893;30.3797461732171,0.034482845558893
307.269.432.799.079;0.0325671367886318;30.7269432799079;30.7269432799079;0.0325671367886318;30.7269432799079,0.0325671367886318
308.137.425.565.806;0.0268200104778475;30.8137425565806;30.8137425565806;0.0268200104778475;30.8137425565806,0.0268200104778475
311.609.396.632.714;0.0268200104778475;31.1609396632714;31.1609396632714;0.0268200104778475;31.1609396632714,0.0268200104778475
314.213.374.932.894;0.0268200104778475;31.4213374932894;31.4213374932894;0.0268200104778475;31.4213374932894,0.0268200104778475
316.817.353.233.075;0.0268200104778475;31.6817353233075;31.6817353233075;0.0268200104778475;31.6817353233075,0.0268200104778475
320.289.324.299.983;0.0268200104778475;32.0289324299983;32.0289324299983;0.0268200104778475;32.0289324299983,0.0268200104778475
323.761.295.366.891;0.0268200104778475;32.3761295366891;32.3761295366891;0.0268200104778475;32.3761295366891,0.0268200104778475
328.101.259.200.525;0.0268200104778475;32.8101259200525;32.8101259200525;0.0268200104778475;32.8101259200525,0.0268200104778475
330.705.237.500.706;0.0268200104778475;33.0705237500706;33.0705237500706;0.0268200104778475;33.0705237500706,0.0268200104778475
334.177.208.567.614;0.0268200104778475;33.4177208567614;33.4177208567614;0.0268200104778475;33.4177208567614,0.0268200104778475
