Time;Survival;;;;Time,Survival
20.763.358.778.626;0.801980198019802;2.0763358778626;2.0763358778626;0.801980198019802;2.0763358778626,0.801980198019802
20.763.358.778.626;0.797029702970297;2.0763358778626;2.0763358778626;0.797029702970297;2.0763358778626,0.797029702970297
213.740.458.015.268;0.792079207920792;2.13740458015268;2.13740458015268;0.792079207920792;2.13740458015268,0.792079207920792
213.740.458.015.268;0.787128712871287;2.13740458015268;2.13740458015268;0.787128712871287;2.13740458015268,0.787128712871287
219.847.328.244.275;0.782178217821782;2.19847328244275;2.19847328244275;0.782178217821782;2.19847328244275,0.782178217821782
219.847.328.244.275;0.777227722772277;2.19847328244275;2.19847328244275;0.777227722772277;2.19847328244275,0.777227722772277
225.954.198.473.283;0.772277227722772;2.25954198473283;2.25954198473283;0.772277227722772;2.25954198473283,0.772277227722772
225.954.198.473.283;0.768976897689769;2.25954198473283;2.25954198473283;0.768976897689769;2.25954198473283,0.768976897689769
232.061.068.702.291;0.764026402640264;2.32061068702291;2.32061068702291;0.764026402640264;2.32061068702291,0.764026402640264
232.061.068.702.291;0.760726072607261;2.32061068702291;2.32061068702291;0.760726072607261;2.32061068702291,0.760726072607261
238.167.938.931.298;0.755775577557756;2.38167938931298;2.38167938931298;0.755775577557756;2.38167938931298,0.755775577557756
238.167.938.931.298;0.750825082508251;2.38167938931298;2.38167938931298;0.750825082508251;2.38167938931298,0.750825082508251
244.274.809.160.306;0.744224422442244;2.44274809160306;2.44274809160306;0.744224422442244;2.44274809160306,0.744224422442244
250.381.679.389.314;0.739273927392739;2.50381679389314;2.50381679389314;0.739273927392739;2.50381679389314,0.739273927392739
256.488.549.618.321;0.734323432343234;2.56488549618321;2.56488549618321;0.734323432343234;2.56488549618321,0.734323432343234
256.488.549.618.321;0.729372937293729;2.56488549618321;2.56488549618321;0.729372937293729;2.56488549618321,0.729372937293729
256.488.549.618.321;0.724422442244224;2.56488549618321;2.56488549618321;0.724422442244224;2.56488549618321,0.724422442244224
262.595.419.847.329;0.717821782178218;2.62595419847329;2.62595419847329;0.717821782178218;2.62595419847329,0.717821782178218
268.702.290.076.336;0.716171617161716;2.68702290076336;2.68702290076336;0.716171617161716;2.68702290076336,0.716171617161716
268.702.290.076.336;0.711221122112211;2.68702290076336;2.68702290076336;0.711221122112211;2.68702290076336,0.711221122112211
268.702.290.076.336;0.704620462046204;2.68702290076336;2.68702290076336;0.704620462046204;2.68702290076336,0.704620462046204
274.809.160.305.344;0.6996699669967;2.74809160305344;2.74809160305344;0.6996699669967;2.74809160305344,0.6996699669967
280.916.030.534.352;0.694719471947195;2.80916030534352;2.80916030534352;0.694719471947195;2.80916030534352,0.694719471947195
280.916.030.534.352;0.693069306930693;2.80916030534352;2.80916030534352;0.693069306930693;2.80916030534352,0.693069306930693
287.022.900.763.359;0.688118811881188;2.87022900763359;2.87022900763359;0.688118811881188;2.87022900763359,0.688118811881188
299.236.641.221.375;0.681518151815181;2.99236641221375;2.99236641221375;0.681518151815181;2.99236641221375,0.681518151815181
299.236.641.221.375;0.678217821782178;2.99236641221375;2.99236641221375;0.678217821782178;2.99236641221375,0.678217821782178
299.236.641.221.375;0.673267326732673;2.99236641221375;2.99236641221375;0.673267326732673;2.99236641221375,0.673267326732673
299.236.641.221.375;0.668316831683168;2.99236641221375;2.99236641221375;0.668316831683168;2.99236641221375,0.668316831683168
305.343.511.450.382;0.661716171617162;3.05343511450382;3.05343511450382;0.661716171617162;3.05343511450382,0.661716171617162
305.343.511.450.382;0.655115511551155;3.05343511450382;3.05343511450382;0.655115511551155;3.05343511450382,0.655115511551155
305.343.511.450.382;0.648514851485149;3.05343511450382;3.05343511450382;0.648514851485149;3.05343511450382,0.648514851485149
31.145.038.167.939;0.645214521452145;3.1145038167939;3.1145038167939;0.645214521452145;3.1145038167939,0.645214521452145
31.145.038.167.939;0.641914191419142;3.1145038167939;3.1145038167939;0.641914191419142;3.1145038167939,0.641914191419142
31.145.038.167.939;0.636963696369637;3.1145038167939;3.1145038167939;0.636963696369637;3.1145038167939,0.636963696369637
317.557.251.908.398;0.632013201320132;3.17557251908398;3.17557251908398;0.632013201320132;3.17557251908398,0.632013201320132
317.557.251.908.398;0.625412541254125;3.17557251908398;3.17557251908398;0.625412541254125;3.17557251908398,0.625412541254125
323.664.122.137.405;0.622112211221122;3.23664122137405;3.23664122137405;0.622112211221122;3.23664122137405,0.622112211221122
323.664.122.137.405;0.618811881188119;3.23664122137405;3.23664122137405;0.618811881188119;3.23664122137405,0.618811881188119
329.770.992.366.413;0.613861386138614;3.29770992366413;3.29770992366413;0.613861386138614;3.29770992366413,0.613861386138614
33.587.786.259.542;0.610561056105611;3.3587786259542;3.3587786259542;0.610561056105611;3.3587786259542,0.610561056105611
341.984.732.824.428;0.605610561056106;3.41984732824428;3.41984732824428;0.605610561056106;3.41984732824428,0.605610561056106
348.091.603.053.436;0.602310231023102;3.48091603053436;3.48091603053436;0.602310231023102;3.48091603053436,0.602310231023102
348.091.603.053.436;0.597359735973597;3.48091603053436;3.48091603053436;0.597359735973597;3.48091603053436,0.597359735973597
348.091.603.053.436;0.594059405940594;3.48091603053436;3.48091603053436;0.594059405940594;3.48091603053436,0.594059405940594
354.198.473.282.443;0.592409240924092;3.54198473282443;3.54198473282443;0.592409240924092;3.54198473282443,0.592409240924092
360.305.343.511.451;0.587458745874587;3.60305343511451;3.60305343511451;0.587458745874587;3.60305343511451,0.587458745874587
366.412.213.740.459;0.584158415841584;3.66412213740459;3.66412213740459;0.584158415841584;3.66412213740459,0.584158415841584
366.412.213.740.459;0.577557755775578;3.66412213740459;3.66412213740459;0.577557755775578;3.66412213740459,0.577557755775578
372.519.083.969.466;0.569306930693069;3.72519083969466;3.72519083969466;0.569306930693069;3.72519083969466,0.569306930693069
378.625.954.198.474;0.562706270627063;3.78625954198474;3.78625954198474;0.562706270627063;3.78625954198474,0.562706270627063
384.732.824.427.481;0.556105610561056;3.84732824427481;3.84732824427481;0.556105610561056;3.84732824427481,0.556105610561056
396.946.564.885.497;0.552805280528053;3.96946564885497;3.96946564885497;0.552805280528053;3.96946564885497,0.552805280528053
403.053.435.114.504;0.546204620462046;4.03053435114504;4.03053435114504;0.546204620462046;4.03053435114504,0.546204620462046
403.053.435.114.504;0.544554455445544;4.03053435114504;4.03053435114504;0.544554455445544;4.03053435114504,0.544554455445544
409.160.305.343.512;0.537953795379538;4.09160305343512;4.09160305343512;0.537953795379538;4.09160305343512,0.537953795379538
41.526.717.557.252;0.533003300330033;4.1526717557252;4.1526717557252;0.533003300330033;4.1526717557252,0.533003300330033
41.526.717.557.252;0.528052805280528;4.1526717557252;4.1526717557252;0.528052805280528;4.1526717557252,0.528052805280528
41.526.717.557.252;0.523102310231023;4.1526717557252;4.1526717557252;0.523102310231023;4.1526717557252,0.523102310231023
421.374.045.801.527;0.51980198019802;4.21374045801527;4.21374045801527;0.51980198019802;4.21374045801527,0.51980198019802
427.480.916.030.535;0.516501650165016;4.27480916030535;4.27480916030535;0.516501650165016;4.27480916030535,0.516501650165016
433.587.786.259.543;0.511551155115512;4.33587786259543;4.33587786259543;0.511551155115512;4.33587786259543,0.511551155115512
451.908.396.946.565;0.506600660066007;4.51908396946565;4.51908396946565;0.506600660066007;4.51908396946565,0.506600660066007
451.908.396.946.565;0.503300330033003;4.51908396946565;4.51908396946565;0.503300330033003;4.51908396946565,0.503300330033003
458.015.267.175.573;0.501650165016502;4.58015267175573;4.58015267175573;0.501650165016502;4.58015267175573,0.501650165016502
470.229.007.633.588;0.498349834983498;4.70229007633588;4.70229007633588;0.498349834983498;4.70229007633588,0.498349834983498
470.229.007.633.588;0.495049504950495;4.70229007633588;4.70229007633588;0.495049504950495;4.70229007633588,0.495049504950495
476.335.877.862.596;0.491749174917492;4.76335877862596;4.76335877862596;0.491749174917492;4.76335877862596,0.491749174917492
488.549.618.320.611;0.488448844884488;4.88549618320611;4.88549618320611;0.488448844884488;4.88549618320611,0.488448844884488
506.870.229.007.634;0.485148514851485;5.06870229007634;5.06870229007634;0.485148514851485;5.06870229007634,0.485148514851485
512.977.099.236.642;0.481848184818482;5.12977099236642;5.12977099236642;0.481848184818482;5.12977099236642,0.481848184818482
519.083.969.465.649;0.478547854785479;5.19083969465649;5.19083969465649;0.478547854785479;5.19083969465649,0.478547854785479
531.297.709.923.665;0.475247524752475;5.31297709923665;5.31297709923665;0.475247524752475;5.31297709923665,0.475247524752475
531.297.709.923.665;0.471947194719472;5.31297709923665;5.31297709923665;0.471947194719472;5.31297709923665,0.471947194719472
537.404.580.152.672;0.468646864686469;5.37404580152672;5.37404580152672;0.468646864686469;5.37404580152672,0.468646864686469
549.618.320.610.688;0.465346534653465;5.49618320610688;5.49618320610688;0.465346534653465;5.49618320610688,0.465346534653465
555.725.190.839.695;0.462046204620462;5.55725190839695;5.55725190839695;0.462046204620462;5.55725190839695,0.462046204620462
56.793.893.129.771;0.455445544554455;5.6793893129771;5.6793893129771;0.455445544554455;5.6793893129771,0.455445544554455
56.793.893.129.771;0.452145214521452;5.6793893129771;5.6793893129771;0.452145214521452;5.6793893129771,0.452145214521452
574.045.801.526.718;0.448844884488449;5.74045801526718;5.74045801526718;0.448844884488449;5.74045801526718,0.448844884488449
586.259.541.984.733;0.443894389438944;5.86259541984733;5.86259541984733;0.443894389438944;5.86259541984733,0.443894389438944
592.366.412.213.741;0.442244224422442;5.92366412213741;5.92366412213741;0.442244224422442;5.92366412213741,0.442244224422442
592.366.412.213.741;0.437293729372937;5.92366412213741;5.92366412213741;0.437293729372937;5.92366412213741,0.437293729372937
598.473.282.442.748;0.429042904290429;5.98473282442748;5.98473282442748;0.429042904290429;5.98473282442748,0.429042904290429
622.900.763.358.779;0.424092409240924;6.22900763358779;6.22900763358779;0.424092409240924;6.22900763358779,0.424092409240924
622.900.763.358.779;0.419141914191419;6.22900763358779;6.22900763358779;0.419141914191419;6.22900763358779,0.419141914191419
635.114.503.816.795;0.414191419141914;6.35114503816795;6.35114503816795;0.414191419141914;6.35114503816795,0.414191419141914
635.114.503.816.795;0.409240924092409;6.35114503816795;6.35114503816795;0.409240924092409;6.35114503816795,0.409240924092409
64.732.824.427.481;0.400990099009901;6.4732824427481;6.4732824427481;0.400990099009901;6.4732824427481,0.400990099009901
64.732.824.427.481;0.394389438943894;6.4732824427481;6.4732824427481;0.394389438943894;6.4732824427481,0.394389438943894
653.435.114.503.817;0.389438943894389;6.53435114503817;6.53435114503817;0.389438943894389;6.53435114503817,0.389438943894389
659.541.984.732.825;0.384488448844884;6.59541984732825;6.59541984732825;0.384488448844884;6.59541984732825,0.384488448844884
665.648.854.961.832;0.377887788778878;6.65648854961832;6.65648854961832;0.377887788778878;6.65648854961832,0.377887788778878
665.648.854.961.832;0.371287128712871;6.65648854961832;6.65648854961832;0.371287128712871;6.65648854961832,0.371287128712871
677.862.595.419.848;0.364686468646865;6.77862595419848;6.77862595419848;0.364686468646865;6.77862595419848,0.364686468646865
690.076.335.877.863;0.363036303630363;6.90076335877863;6.90076335877863;0.363036303630363;6.90076335877863,0.363036303630363
702.290.076.335.878;0.356435643564356;7.02290076335878;7.02290076335878;0.356435643564356;7.02290076335878,0.356435643564356
714.503.816.793.894;0.351485148514851;7.14503816793894;7.14503816793894;0.351485148514851;7.14503816793894,0.351485148514851
720.610.687.022.901;0.344884488448845;7.20610687022901;7.20610687022901;0.344884488448845;7.20610687022901,0.344884488448845
726.717.557.251.909;0.343234323432343;7.26717557251909;7.26717557251909;0.343234323432343;7.26717557251909,0.343234323432343
726.717.557.251.909;0.33993399339934;7.26717557251909;7.26717557251909;0.33993399339934;7.26717557251909,0.33993399339934
732.824.427.480.916;0.331683168316832;7.32824427480916;7.32824427480916;0.331683168316832;7.32824427480916,0.331683168316832
738.931.297.709.924;0.325082508250825;7.38931297709924;7.38931297709924;0.325082508250825;7.38931297709924,0.325082508250825
745.038.167.938.932;0.321782178217822;7.45038167938932;7.45038167938932;0.321782178217822;7.45038167938932,0.321782178217822
751.145.038.167.939;0.316831683168317;7.51145038167939;7.51145038167939;0.316831683168317;7.51145038167939,0.316831683168317
763.358.778.625.955;0.31023102310231;7.63358778625955;7.63358778625955;0.31023102310231;7.63358778625955,0.31023102310231
77.557.251.908.397;0.308580858085808;7.7557251908397;7.7557251908397;0.308580858085808;7.7557251908397,0.308580858085808
793.893.129.770.993;0.301980198019802;7.93893129770993;7.93893129770993;0.301980198019802;7.93893129770993,0.301980198019802
8;0.297029702970297;8;8;0.297029702970297;8,0.297029702970297
806.106.870.229.008;0.292079207920792;8.06106870229008;8.06106870229008;0.292079207920792;8.06106870229008,0.292079207920792
806.106.870.229.008;0.285478547854785;8.06106870229008;8.06106870229008;0.285478547854785;8.06106870229008,0.285478547854785
812.213.740.458.016;0.283828382838284;8.12213740458016;8.12213740458016;0.283828382838284;8.12213740458016,0.283828382838284
830.534.351.145.038;0.28052805280528;8.30534351145038;8.30534351145038;0.28052805280528;8.30534351145038,0.28052805280528
842.748.091.603.054;0.277227722772277;8.42748091603054;8.42748091603054;0.277227722772277;8.42748091603054,0.277227722772277
854.961.832.061.069;0.275577557755776;8.54961832061069;8.54961832061069;0.275577557755776;8.54961832061069,0.275577557755776
867.175.572.519.084;0.268976897689769;8.67175572519084;8.67175572519084;0.268976897689769;8.67175572519084,0.268976897689769
8.793.893.129.771;0.267326732673267;8.793893129771;8.793893129771;0.267326732673267;8.793893129771,0.267326732673267
885.496.183.206.107;0.262376237623762;8.85496183206107;8.85496183206107;0.262376237623762;8.85496183206107,0.262376237623762
891.603.053.435.115;0.257425742574257;8.91603053435115;8.91603053435115;0.257425742574257;8.91603053435115,0.257425742574257
90.381.679.389.313;0.254125412541254;9.0381679389313;9.0381679389313;0.254125412541254;9.0381679389313,0.254125412541254
916.030.534.351.145;0.249174917491749;9.16030534351145;9.16030534351145;0.249174917491749;9.16030534351145,0.249174917491749
922.137.404.580.153;0.245874587458746;9.22137404580153;9.22137404580153;0.245874587458746;9.22137404580153,0.245874587458746
940.458.015.267.176;0.242574257425743;9.40458015267176;9.40458015267176;0.242574257425743;9.40458015267176,0.242574257425743
952.671.755.725.191;0.242574257425743;9.52671755725191;9.52671755725191;0.242574257425743;9.52671755725191,0.242574257425743
970.992.366.412.214;0.237623762376238;9.70992366412214;9.70992366412214;0.237623762376238;9.70992366412214,0.237623762376238
995.419.847.328.245;0.234323432343234;9.95419847328245;9.95419847328245;0.234323432343234;9.95419847328245,0.234323432343234
101.374.045.801.527;0.234323432343234;10.1374045801527;10.1374045801527;0.234323432343234;10.1374045801527,0.234323432343234
101.984.732.824.428;0.226072607260726;10.1984732824428;10.1984732824428;0.226072607260726;10.1984732824428,0.226072607260726
102.595.419.847.328;0.221122112211221;10.2595419847328;10.2595419847328;0.221122112211221;10.2595419847328,0.221122112211221
104.427.480.916.031;0.219471947194719;10.4427480916031;10.4427480916031;0.219471947194719;10.4427480916031,0.219471947194719
107.480.916.030.534;0.219471947194719;10.7480916030534;10.7480916030534;0.219471947194719;10.7480916030534,0.219471947194719
108.702.290.076.336;0.216171617161716;10.8702290076336;10.8702290076336;0.216171617161716;10.8702290076336,0.216171617161716
109.923.664.122.137;0.212871287128713;10.9923664122137;10.9923664122137;0.212871287128713;10.9923664122137,0.212871287128713
110.534.351.145.038;0.207920792079208;11.0534351145038;11.0534351145038;0.207920792079208;11.0534351145038,0.207920792079208
111.145.038.167.939;0.204620462046205;11.1145038167939;11.1145038167939;0.204620462046205;11.1145038167939,0.204620462046205
112.977.099.236.641;0.198019801980198;11.2977099236641;11.2977099236641;0.198019801980198;11.2977099236641,0.198019801980198
114.198.473.282.443;0.193069306930693;11.4198473282443;11.4198473282443;0.193069306930693;11.4198473282443,0.193069306930693
115.419.847.328.244;0.18976897689769;11.5419847328244;11.5419847328244;0.18976897689769;11.5419847328244,0.18976897689769
116.641.221.374.046;0.188118811881188;11.6641221374046;11.6641221374046;0.188118811881188;11.6641221374046,0.188118811881188
118.473.282.442.748;0.186468646864686;11.8473282442748;11.8473282442748;0.186468646864686;11.8473282442748,0.186468646864686
11.969.465.648.855;0.183168316831683;11.969465648855;11.969465648855;0.183168316831683;11.969465648855,0.183168316831683
12.030.534.351.145;0.176567656765677;12.030534351145;12.030534351145;0.176567656765677;12.030534351145,0.176567656765677
122.137.404.580.153;0.174917491749175;12.2137404580153;12.2137404580153;0.174917491749175;12.2137404580153,0.174917491749175
123.969.465.648.855;0.16996699669967;12.3969465648855;12.3969465648855;0.16996699669967;12.3969465648855,0.16996699669967
125.801.526.717.557;0.168316831683168;12.5801526717557;12.5801526717557;0.168316831683168;12.5801526717557,0.168316831683168
126.412.213.740.458;0.166666666666667;12.6412213740458;12.6412213740458;0.166666666666667;12.6412213740458,0.166666666666667
127.022.900.763.359;0.163366336633663;12.7022900763359;12.7022900763359;0.163366336633663;12.7022900763359,0.163366336633663
12.763.358.778.626;0.158415841584158;12.763358778626;12.763358778626;0.158415841584158;12.763358778626,0.158415841584158
130.076.335.877.863;0.156765676567657;13.0076335877863;13.0076335877863;0.156765676567657;13.0076335877863,0.156765676567657
131.908.396.946.565;0.153465346534653;13.1908396946565;13.1908396946565;0.153465346534653;13.1908396946565,0.153465346534653
133.740.458.015.267;0.153465346534653;13.3740458015267;13.3740458015267;0.153465346534653;13.3740458015267,0.153465346534653
135.572.519.083.969;0.151815181518152;13.5572519083969;13.5572519083969;0.151815181518152;13.5572519083969,0.151815181518152
136.793.893.129.771;0.145214521452145;13.6793893129771;13.6793893129771;0.145214521452145;13.6793893129771,0.145214521452145
137.404.580.152.672;0.141914191419142;13.7404580152672;13.7404580152672;0.141914191419142;13.7404580152672,0.141914191419142
138.015.267.175.573;0.14026402640264;13.8015267175573;13.8015267175573;0.14026402640264;13.8015267175573,0.14026402640264
139.236.641.221.374;0.136963696369637;13.9236641221374;13.9236641221374;0.136963696369637;13.9236641221374,0.136963696369637
141.068.702.290.076;0.133663366336634;14.1068702290076;14.1068702290076;0.133663366336634;14.1068702290076,0.133663366336634
14.412.213.740.458;0.132013201320132;14.412213740458;14.412213740458;0.132013201320132;14.412213740458,0.132013201320132
145.954.198.473.282;0.128712871287129;14.5954198473282;14.5954198473282;0.128712871287129;14.5954198473282,0.128712871287129
146.564.885.496.183;0.125412541254125;14.6564885496183;14.6564885496183;0.125412541254125;14.6564885496183,0.125412541254125
147.786.259.541.985;0.123762376237624;14.7786259541985;14.7786259541985;0.123762376237624;14.7786259541985,0.123762376237624
149.007.633.587.786;0.118811881188119;14.9007633587786;14.9007633587786;0.118811881188119;14.9007633587786,0.118811881188119
153.282.442.748.092;0.117161716171617;15.3282442748092;15.3282442748092;0.117161716171617;15.3282442748092,0.117161716171617
156.335.877.862.595;0.117161716171617;15.6335877862595;15.6335877862595;0.117161716171617;15.6335877862595,0.117161716171617
159.389.312.977.099;0.115511551155115;15.9389312977099;15.9389312977099;0.115511551155115;15.9389312977099,0.115511551155115
161.221.374.045.802;0.113861386138614;16.1221374045802;16.1221374045802;0.113861386138614;16.1221374045802,0.113861386138614
161.832.061.068.702;0.107260726072607;16.1832061068702;16.1832061068702;0.107260726072607;16.1832061068702,0.107260726072607
164.274.809.160.305;0.105610561056106;16.4274809160305;16.4274809160305;0.105610561056106;16.4274809160305,0.105610561056106
165.496.183.206.107;0.1006600660066;16.5496183206107;16.5496183206107;0.1006600660066;16.5496183206107,0.1006600660066
166.106.870.229.008;0.0957095709570955;16.6106870229008;16.6106870229008;0.0957095709570955;16.6106870229008,0.0957095709570955
168.549.618.320.611;0.0957095709570955;16.8549618320611;16.8549618320611;0.0957095709570955;16.8549618320611,0.0957095709570955
171.603.053.435.115;0.094059405940594;17.1603053435115;17.1603053435115;0.094059405940594;17.1603053435115,0.094059405940594
174.656.488.549.618;0.094059405940594;17.4656488549618;17.4656488549618;0.094059405940594;17.4656488549618,0.094059405940594
178.320.610.687.023;0.094059405940594;17.8320610687023;17.8320610687023;0.094059405940594;17.8320610687023,0.094059405940594
180.152.671.755.725;0.0924092409240923;18.0152671755725;18.0152671755725;0.0924092409240923;18.0152671755725,0.0924092409240923
181.374.045.801.527;0.0874587458745875;18.1374045801527;18.1374045801527;0.0874587458745875;18.1374045801527,0.0874587458745875
181.984.732.824.428;0.0858085808580857;18.1984732824428;18.1984732824428;0.0858085808580857;18.1984732824428,0.0858085808580857
184.427.480.916.031;0.084158415841584;18.4427480916031;18.4427480916031;0.084158415841584;18.4427480916031,0.084158415841584
187.480.916.030.534;0.0808580858085807;18.7480916030534;18.7480916030534;0.0808580858085807;18.7480916030534,0.0808580858085807
189.312.977.099.237;0.0792079207920792;18.9312977099237;18.9312977099237;0.0792079207920792;18.9312977099237,0.0792079207920792
19.175.572.519.084;0.0792079207920792;19.175572519084;19.175572519084;0.0792079207920792;19.175572519084,0.0792079207920792
194.198.473.282.443;0.0759075907590759;19.4198473282443;19.4198473282443;0.0759075907590759;19.4198473282443,0.0759075907590759
196.641.221.374.046;0.0759075907590759;19.6641221374046;19.6641221374046;0.0759075907590759;19.6641221374046,0.0759075907590759
20.030.534.351.145;0.0759075907590759;20.030534351145;20.030534351145;0.0759075907590759;20.030534351145,0.0759075907590759
203.358.778.625.954;0.0759075907590759;20.3358778625954;20.3358778625954;0.0759075907590759;20.3358778625954,0.0759075907590759
20.763.358.778.626;0.0759075907590759;20.763358778626;20.763358778626;0.0759075907590759;20.763358778626,0.0759075907590759
210.687.022.900.763;0.0759075907590759;21.0687022900763;21.0687022900763;0.0759075907590759;21.0687022900763,0.0759075907590759
210.687.022.900.763;0.0709570957095709;21.0687022900763;21.0687022900763;0.0709570957095709;21.0687022900763,0.0709570957095709
213.129.770.992.366;0.0693069306930691;21.3129770992366;21.3129770992366;0.0693069306930691;21.3129770992366,0.0693069306930691
21.618.320.610.687;0.0676567656765676;21.618320610687;21.618320610687;0.0676567656765676;21.618320610687,0.0676567656765676
220.458.015.267.176;0.0676567656765676;22.0458015267176;22.0458015267176;0.0676567656765676;22.0458015267176,0.0676567656765676
221.068.702.290.076;0.0660066006600659;22.1068702290076;22.1068702290076;0.0660066006600659;22.1068702290076,0.0660066006600659
22.412.213.740.458;0.0660066006600659;22.412213740458;22.412213740458;0.0660066006600659;22.412213740458,0.0660066006600659
