Time,Survival
0.0610687022900827,0.996699669966997
0.122137404580159,0.991749174917492
0.305343511450388,0.99009900990099
0.366412213740464,0.985148514851485
0.42748091603054,0.98019801980198
0.42748091603054,0.976897689768977
0.488549618320617,0.971947194719472
0.488549618320617,0.966996699669967
0.488549618320617,0.963696369636964
0.549618320610693,0.962046204620462
0.61068702290077,0.958745874587459
0.671755725190845,0.952145214521452
0.671755725190845,0.948844884488449
0.671755725190845,0.942244224422442
0.671755725190845,0.938943894389439
0.671755725190845,0.932343234323432
0.732824427480922,0.929042904290429
0.793893129770998,0.925742574257426
0.916030534351151,0.922442244224423
0.916030534351151,0.920792079207921
0.977099236641227,0.915841584158416
0.977099236641227,0.912541254125413
1.0381679389313,0.909240924092409
1.09923664122138,0.904290429042904
1.09923664122138,0.899339933993399
1.16030534351146,0.894389438943894
1.22137404580153,0.891089108910891
1.22137404580153,0.886138613861386
1.22137404580153,0.882838283828383
1.28244274809161,0.87953795379538
1.34351145038169,0.876237623762376
1.34351145038169,0.871287128712871
1.40458015267176,0.867986798679868
1.46564885496184,0.864686468646865
1.58778625954199,0.861386138613861
1.58778625954199,0.856435643564357
1.64885496183207,0.854785478547855
1.70992366412214,0.84983498349835
1.70992366412214,0.848184818481848
1.70992366412214,0.843234323432343
1.70992366412214,0.83993399339934
1.77099236641222,0.834983498349835
1.8320610687023,0.828382838283828
1.89312977099237,0.825082508250825
1.89312977099237,0.82013201320132
1.89312977099237,0.815181518151815
1.95419847328245,0.808580858085809
1.95419847328245,0.805280528052805
2.0763358778626,0.801980198019802
2.0763358778626,0.797029702970297
2.13740458015268,0.792079207920792
2.13740458015268,0.787128712871287
2.19847328244275,0.782178217821782
2.19847328244275,0.777227722772277
2.25954198473283,0.772277227722772
2.25954198473283,0.768976897689769
2.32061068702291,0.764026402640264
2.32061068702291,0.760726072607261
2.38167938931298,0.755775577557756
2.38167938931298,0.750825082508251
2.44274809160306,0.744224422442244
2.50381679389314,0.739273927392739
2.56488549618321,0.734323432343234
2.56488549618321,0.729372937293729
2.56488549618321,0.724422442244224
2.62595419847329,0.717821782178218
2.68702290076336,0.716171617161716
2.68702290076336,0.711221122112211
2.68702290076336,0.704620462046204
2.74809160305344,0.6996699669967
2.80916030534352,0.694719471947195
2.80916030534352,0.693069306930693
2.87022900763359,0.688118811881188
2.99236641221375,0.681518151815181
2.99236641221375,0.678217821782178
2.99236641221375,0.673267326732673
2.99236641221375,0.668316831683168
3.05343511450382,0.661716171617162
3.05343511450382,0.655115511551155
3.05343511450382,0.648514851485149
3.1145038167939,0.645214521452145
3.1145038167939,0.641914191419142
3.1145038167939,0.636963696369637
3.17557251908398,0.632013201320132
3.17557251908398,0.625412541254125
3.23664122137405,0.622112211221122
3.23664122137405,0.618811881188119
3.29770992366413,0.613861386138614
3.3587786259542,0.610561056105611
3.41984732824428,0.605610561056106
3.48091603053436,0.602310231023102
3.48091603053436,0.597359735973597
3.48091603053436,0.594059405940594
3.54198473282443,0.592409240924092
3.60305343511451,0.587458745874587
3.66412213740459,0.584158415841584
3.66412213740459,0.577557755775578
3.72519083969466,0.569306930693069
3.78625954198474,0.562706270627063
3.84732824427481,0.556105610561056
3.96946564885497,0.552805280528053
4.03053435114504,0.546204620462046
4.03053435114504,0.544554455445544
4.09160305343512,0.537953795379538
4.1526717557252,0.533003300330033
4.1526717557252,0.528052805280528
4.1526717557252,0.523102310231023
4.21374045801527,0.51980198019802
4.27480916030535,0.516501650165016
4.33587786259543,0.511551155115512
4.51908396946565,0.506600660066007
4.51908396946565,0.503300330033003
4.58015267175573,0.501650165016502
4.70229007633588,0.498349834983498
4.70229007633588,0.495049504950495
4.76335877862596,0.491749174917492
4.88549618320611,0.488448844884488
5.06870229007634,0.485148514851485
5.12977099236642,0.481848184818482
5.19083969465649,0.478547854785479
5.31297709923665,0.475247524752475
5.31297709923665,0.471947194719472
5.37404580152672,0.468646864686469
5.49618320610688,0.465346534653465
5.55725190839695,0.462046204620462
5.6793893129771,0.455445544554455
5.6793893129771,0.452145214521452
5.74045801526718,0.448844884488449
5.86259541984733,0.443894389438944
5.92366412213741,0.442244224422442
5.92366412213741,0.437293729372937
5.98473282442748,0.429042904290429
6.22900763358779,0.424092409240924
6.22900763358779,0.419141914191419
6.35114503816795,0.414191419141914
6.35114503816795,0.409240924092409
6.4732824427481,0.400990099009901
6.4732824427481,0.394389438943894
6.53435114503817,0.389438943894389
6.59541984732825,0.384488448844884
6.65648854961832,0.377887788778878
6.65648854961832,0.371287128712871
6.77862595419848,0.364686468646865
6.90076335877863,0.363036303630363
7.02290076335878,0.356435643564356
7.14503816793894,0.351485148514851
7.20610687022901,0.344884488448845
7.26717557251909,0.343234323432343
7.26717557251909,0.33993399339934
7.32824427480916,0.331683168316832
7.38931297709924,0.325082508250825
7.45038167938932,0.321782178217822
7.51145038167939,0.316831683168317
7.63358778625955,0.31023102310231
7.7557251908397,0.308580858085808
7.93893129770993,0.301980198019802
8,0.297029702970297
8.06106870229008,0.292079207920792
8.06106870229008,0.285478547854785
8.12213740458016,0.283828382838284
8.30534351145038,0.28052805280528
8.42748091603054,0.277227722772277
8.54961832061069,0.275577557755776
8.67175572519084,0.268976897689769
8.793893129771,0.267326732673267
8.85496183206107,0.262376237623762
8.91603053435115,0.257425742574257
9.0381679389313,0.254125412541254
9.16030534351145,0.249174917491749
9.22137404580153,0.245874587458746
9.40458015267176,0.242574257425743
9.52671755725191,0.242574257425743
9.70992366412214,0.237623762376238
9.95419847328245,0.234323432343234
10.1374045801527,0.234323432343234
10.1984732824428,0.226072607260726
10.2595419847328,0.221122112211221
10.4427480916031,0.219471947194719
10.7480916030534,0.219471947194719
10.8702290076336,0.216171617161716
10.9923664122137,0.212871287128713
11.0534351145038,0.207920792079208
11.1145038167939,0.204620462046205
11.2977099236641,0.198019801980198
11.4198473282443,0.193069306930693
11.5419847328244,0.18976897689769
11.6641221374046,0.188118811881188
11.8473282442748,0.186468646864686
11.969465648855,0.183168316831683
12.030534351145,0.176567656765677
12.2137404580153,0.174917491749175
12.3969465648855,0.16996699669967
12.5801526717557,0.168316831683168
12.6412213740458,0.166666666666667
12.7022900763359,0.163366336633663
12.763358778626,0.158415841584158
13.0076335877863,0.156765676567657
13.1908396946565,0.153465346534653
13.3740458015267,0.153465346534653
13.5572519083969,0.151815181518152
13.6793893129771,0.145214521452145
13.7404580152672,0.141914191419142
13.8015267175573,0.14026402640264
13.9236641221374,0.136963696369637
14.1068702290076,0.133663366336634
14.412213740458,0.132013201320132
14.5954198473282,0.128712871287129
14.6564885496183,0.125412541254125
14.7786259541985,0.123762376237624
14.9007633587786,0.118811881188119
15.3282442748092,0.117161716171617
15.6335877862595,0.117161716171617
15.9389312977099,0.115511551155115
16.1221374045802,0.113861386138614
16.1832061068702,0.107260726072607
16.4274809160305,0.105610561056106
16.5496183206107,0.1006600660066
16.6106870229008,0.0957095709570955
16.8549618320611,0.0957095709570955
17.1603053435115,0.094059405940594
17.4656488549618,0.094059405940594
17.8320610687023,0.094059405940594
18.0152671755725,0.0924092409240923
18.1374045801527,0.0874587458745875
18.1984732824428,0.0858085808580857
18.4427480916031,0.084158415841584
18.7480916030534,0.0808580858085807
18.9312977099237,0.0792079207920792
19.175572519084,0.0792079207920792
19.4198473282443,0.0759075907590759
19.6641221374046,0.0759075907590759
20.030534351145,0.0759075907590759
20.3358778625954,0.0759075907590759
20.763358778626,0.0759075907590759
21.0687022900763,0.0759075907590759
21.0687022900763,0.0709570957095709
21.3129770992366,0.0693069306930691
21.618320610687,0.0676567656765676
22.0458015267176,0.0676567656765676
22.1068702290076,0.0660066006600659
22.412213740458,0.0660066006600659
22.6564885496183,0.0627062706270626
22.8396946564886,0.0594059405940593
23.1450381679389,0.0577557755775576
23.4503816793893,0.0528052805280527
23.7557251908397,0.0528052805280527
24.0610687022901,0.0528052805280527
