Time,Survival
0.245210727969349,0.99493670886076
0.245210727969349,0.99493670886076
0.551724137931035,0.99493670886076
0.858237547892721,0.99493670886076
0.919540229885058,0.984810126582279
1.04214559386973,0.977215189873418
1.04214559386973,0.967088607594937
1.40996168582375,0.964556962025316
1.59386973180077,0.959493670886076
1.71647509578544,0.951898734177215
1.83908045977012,0.941772151898734
1.90038314176245,0.936708860759494
2.1455938697318,0.936708860759494
2.51340996168582,0.934177215189874
2.51340996168582,0.918987341772152
2.51340996168582,0.908860759493671
2.6360153256705,0.90126582278481
2.75862068965517,0.891139240506329
2.94252873563218,0.883544303797468
3.06513409961686,0.878481012658228
3.1264367816092,0.868354430379747
3.1264367816092,0.853164556962025
3.31034482758621,0.845569620253165
3.55555555555556,0.843037974683544
3.67816091954023,0.832911392405063
3.67816091954023,0.820253164556962
3.67816091954023,0.812658227848101
3.92337164750958,0.812658227848101
4.16858237547893,0.812658227848101
4.35249042145594,0.810126582278481
4.35249042145594,0.79746835443038
4.65900383141763,0.79746835443038
4.7816091954023,0.789873417721519
4.84291187739464,0.784810126582279
5.08812260536398,0.779746835443038
5.272030651341,0.779746835443038
5.39463601532567,0.769620253164557
5.39463601532567,0.756962025316456
5.70114942528736,0.749367088607595
5.82375478927203,0.746835443037975
6.00766283524904,0.739240506329114
6.25287356321839,0.736708860759494
6.55938697318008,0.731645569620253
6.62068965517241,0.724050632911392
6.68199233716475,0.718987341772152
6.86590038314176,0.716455696202532
7.29501915708812,0.716455696202532
7.35632183908046,0.706329113924051
7.66283524904215,0.706329113924051
8.03065134099617,0.69873417721519
8.03065134099617,0.688607594936709
8.21455938697318,0.678481012658228
8.27586206896552,0.670886075949367
8.39846743295019,0.665822784810127
8.5823754789272,0.660759493670886
8.82758620689655,0.650632911392405
8.95019157088123,0.645569620253165
9.0727969348659,0.637974683544304
9.25670498084291,0.630379746835443
9.31800766283525,0.627848101265823
9.50191570881226,0.627848101265823
9.62452107279694,0.627848101265823
9.74712643678161,0.617721518987342
9.74712643678161,0.612658227848101
9.99233716475096,0.60506329113924
9.99233716475096,0.59746835443038
10.2988505747126,0.594936708860759
10.4214559386973,0.587341772151899
10.544061302682,0.579746835443038
10.7892720306513,0.579746835443038
11.0344827586207,0.577215189873418
11.2183908045977,0.574683544303797
11.4022988505747,0.567088607594937
11.4636015325671,0.562025316455696
11.5249042145594,0.554430379746835
11.7701149425287,0.546835443037975
12.0766283524904,0.546835443037975
12.3831417624521,0.546835443037975
12.6283524904215,0.546835443037975
12.9348659003831,0.544303797468354
13.0574712643678,0.531645569620253
13.4252873563218,0.531645569620253
13.4252873563218,0.521518987341772
13.6704980842912,0.516455696202532
13.8544061302682,0.516455696202532
14.2222222222222,0.516455696202532
14.4674329501916,0.516455696202532
14.6513409961686,0.511392405063291
14.6513409961686,0.50379746835443
14.8352490421456,0.49873417721519
15.0191570881226,0.49873417721519
15.0804597701149,0.483544303797468
15.0804597701149,0.468354430379747
15.3256704980843,0.468354430379747
15.3256704980843,0.458227848101266
15.632183908046,0.458227848101266
15.8773946360153,0.455696202531645
16.1226053639847,0.455696202531645
16.1226053639847,0.445569620253164
16.1226053639847,0.440506329113924
16.367816091954,0.440506329113924
16.6743295019157,0.432911392405063
16.7969348659004,0.417721518987342
16.7969348659004,0.407594936708861
16.9195402298851,0.407594936708861
17.0421455938697,0.394936708860759
17.3486590038314,0.394936708860759
17.6551724137931,0.392405063291139
17.7777777777778,0.389873417721519
18.0229885057471,0.382278481012658
18.2681992337165,0.377215189873418
18.5747126436782,0.377215189873418
18.8199233716475,0.372151898734177
18.8199233716475,0.364556962025316
19.0651340996169,0.362025316455696
19.4942528735632,0.359493670886076
19.7394636015326,0.354430379746835
19.8007662835249,0.349367088607595
20.1685823754789,0.346835443037975
20.536398467433,0.346835443037975
20.9655172413793,0.346835443037975
21.272030651341,0.346835443037975
21.5172413793103,0.344303797468354
21.7011494252874,0.336708860759493
21.823754789272,0.331645569620253
21.9463601532567,0.313924050632911
22.3141762452107,0.313924050632911
22.6206896551724,0.313924050632911
22.9885057471264,0.313924050632911
23.4176245210728,0.313924050632911
